,cum_cost,cum_reward,n_interventions
0,-8.00000000005241e-07,8.00000000005241e-07,0
1,-1.600000000010482e-06,1.600000000010482e-06,0
2,-2.400000000015723e-06,2.400000000015723e-06,0
3,-3.200000000020964e-06,3.200000000020964e-06,0
4,-4.0000000000262045e-06,4.0000000000262045e-06,0
5,-4.800000000031445e-06,4.800000000031445e-06,0
6,-5.600000000036686e-06,5.600000000036686e-06,0
7,-5.600000000036686e-06,5.600000000036686e-06,0
8,-5.600000000036686e-06,5.600000000036686e-06,0
9,0.344561709999998,-0.344561709999998,0
10,0.344561709999998,-0.344561709999998,0
11,1.2975144700000016,-1.2975144700000016,0
12,1.477024298999998,-1.477024298999998,0
13,1.573462209000005,-1.573462209000005,0
14,1.742872259000005,-1.742872259000005,0
15,2.483350299000005,-2.483350299000005,0
16,2.6039118390000047,-2.6039118390000047,0
17,2.8512712690000046,-2.8512712690000046,0
18,2.931299309000005,-2.931299309000005,0
19,3.230475388999996,-3.230475388999996,0
20,3.230475388999996,-3.230475388999996,0
21,3.521638008999996,-3.521638008999996,0
22,3.521638008999996,-3.521638008999996,0
23,3.521638008999996,-3.521638008999996,0
24,3.522156008999996,-3.522156008999996,0
25,3.558012708999996,-3.558012708999996,0
26,3.558012708999996,-3.558012708999996,0
27,3.5600913689999962,-3.5600913689999962,0
28,3.5678861589999964,-3.5678861589999964,0
29,3.5860742489999966,-3.5860742489999966,0
30,4.1743328089999965,-4.1743328089999965,0
31,4.812478838999996,-4.812478838999996,0
32,5.2557514189999965,-5.2557514189999965,0
33,5.635564928999989,-5.635564928999989,0
34,5.873480478999997,-5.873480478999997,0
35,6.110235967999997,-6.110235967999997,0
36,6.56884467799999,-6.56884467799999,0
37,6.937846787999991,-6.937846787999991,0
38,7.75325204799999,-7.75325204799999,0
39,7.773864007999997,-7.773864007999997,0
40,8.223892047999996,-8.223892047999996,0
41,8.230647507999995,-8.230647507999995,0
42,8.556995647999996,-8.556995647999996,0
43,8.841258507999996,-8.841258507999996,0
44,8.841258507999996,-8.841258507999996,0
45,8.841258507999996,-8.841258507999996,0
46,8.841258507999996,-8.841258507999996,0
47,8.883860677999996,-8.883860677999996,0
48,8.910363407999997,-8.910363407999997,0
49,8.954534747999997,-8.954534747999997,0
50,8.988312787999996,-8.988312787999996,0
51,9.027807327999996,-9.027807327999996,0
52,9.055349387999996,-9.055349387999996,0
53,9.636332637999995,-9.636332637999995,0
54,10.15651526799999,-10.15651526799999,0
55,10.167427677999985,-10.167427677999985,0
56,10.854941697999985,-10.854941697999985,0
57,10.923221127999982,-10.923221127999982,0
58,11.072674857999981,-11.072674857999981,0
59,11.187267927999978,-11.187267927999978,0
60,11.40596419799998,-11.40596419799998,0
61,11.49845383799998,-11.49845383799998,0
62,12.06435995799998,-12.06435995799998,0
63,12.39642459799998,-12.39642459799998,0
64,12.39642459799998,-12.39642459799998,0
65,12.39642459799998,-12.39642459799998,0
66,12.39642459799998,-12.39642459799998,0
67,12.39642379799998,-12.39642379799998,0
68,12.396422997999979,-12.396422997999979,0
69,12.396422997999979,-12.396422997999979,0
70,12.40682887799998,-12.40682887799998,0
71,12.446842897999979,-12.446842897999979,0
72,12.703265477999981,-12.703265477999981,0
73,12.751365477999979,-12.751365477999979,0
74,12.78982068799998,-12.78982068799998,0
75,12.829834707999979,-12.829834707999979,0
76,12.897390787999978,-12.897390787999978,0
77,12.951955427999978,-12.951955427999978,0
78,13.542292647999979,-13.542292647999979,0
79,13.618163367999978,-13.618163367999978,0
80,13.783935947999979,-13.783935947999979,0
81,14.411735815999979,-14.411735815999979,0
82,14.41173501599998,-14.41173501599998,0
83,14.411734215999983,-14.411734215999983,0
84,14.411733415999983,-14.411733415999983,0
85,14.411732615999982,-14.411732615999982,0
86,14.411731815999982,-14.411731815999982,0
87,14.411731015999981,-14.411731015999981,0
88,14.411731015999981,-14.411731015999981,0
89,14.411731015999981,-14.411731015999981,0
90,14.411731015999981,-14.411731015999981,0
91,15.373873465999978,-15.373873465999978,0
92,15.639048025999978,-15.639048025999978,0
93,15.910881475999977,-15.910881475999977,0
94,16.027027743789215,-16.027027743789215,0
95,16.32372149378922,-16.32372149378922,0
96,16.32372149378922,-16.32372149378922,0
97,16.32372149378922,-16.32372149378922,0
98,16.32372149378922,-16.32372149378922,0
99,16.32372149378922,-16.32372149378922,0
100,16.32372149378922,-16.32372149378922,0
101,16.32372149378922,-16.32372149378922,0
102,16.32372149378922,-16.32372149378922,0
103,16.56518512178922,-16.56518512178922,0
104,16.56518512178922,-16.56518512178922,0
105,16.56518512178922,-16.56518512178922,0
106,16.60990073178922,-16.60990073178922,0
107,16.895098951789222,-16.895098951789222,0
108,16.934242361789224,-16.934242361789224,0
109,16.955098521789225,-16.955098521789225,0
110,16.955098521789225,-16.955098521789225,0
111,17.585449761789224,-17.585449761789224,0
112,18.342079041789223,-18.342079041789223,0
113,18.780237851789227,-18.780237851789227,0
114,18.780237851789227,-18.780237851789227,0
115,18.713173131789226,-18.713173131789226,0
116,18.622724811789226,-18.622724811789226,0
117,18.622724011789227,-18.622724011789227,0
118,18.62272321178923,-18.62272321178923,0
119,18.62272321178923,-18.62272321178923,0
120,18.639291071789227,-18.639291071789227,0
121,18.652802361789227,-18.652802361789227,0
122,18.667872461789226,-18.667872461789226,0
123,18.674627921789227,-18.674627921789227,0
124,18.69177668178923,-18.69177668178923,0
125,18.709964771789227,-18.709964771789227,0
126,18.774922711789227,-18.774922711789227,0
127,18.867942191789226,-18.867942191789226,0
128,18.932380281789225,-18.932380281789225,0
129,19.54826933178923,-19.54826933178923,0
130,19.83340280178923,-19.83340280178923,0
131,19.83340280178923,-19.83340280178923,0
132,19.889845931789228,-19.889845931789228,0
133,20.069134870789227,-20.069134870789227,0
134,20.17998716678923,-20.17998716678923,0
135,20.829045976789228,-20.829045976789228,0
136,20.82904517678923,-20.82904517678923,0
137,20.82904517678923,-20.82904517678923,0
138,20.82904517678923,-20.82904517678923,0
139,20.89114542178669,-20.89114542178669,0
140,20.89114542178669,-20.89114542178669,0
141,21.00728842178669,-21.00728842178669,0
142,21.10498507178669,-21.10498507178669,0
143,21.237499091786688,-21.237499091786688,0
144,21.237499091786688,-21.237499091786688,0
145,21.245294621786687,-21.245294621786687,0
146,21.288946481786688,-21.288946481786688,0
147,21.32324437178669,-21.32324437178669,0
148,21.36949437178669,-21.36949437178669,0
149,21.95515442178669,-21.95515442178669,0
150,22.388926511786693,-22.388926511786693,0
151,22.388926511786693,-22.388926511786693,0
152,22.861702780786693,-22.861702780786693,0
153,22.861701980786695,-22.861701980786695,0
154,22.861701180786696,-22.861701180786696,0
155,22.861701180786696,-22.861701180786696,0
156,22.861701180786696,-22.861701180786696,0
157,23.221332966786694,-23.221332966786694,0
158,23.811420436786694,-23.811420436786694,0
159,24.28858316678669,-24.28858316678669,0
160,24.56244569678669,-24.56244569678669,0
161,24.92828837678669,-24.92828837678669,0
162,25.642305126786688,-25.642305126786688,0
163,25.65321827678669,-25.65321827678669,0
164,25.65321827678669,-25.65321827678669,0
165,25.65425686678669,-25.65425686678669,0
166,25.66309098678669,-25.66309098678669,0
167,25.66309098678669,-25.66309098678669,0
168,25.66309098678669,-25.66309098678669,0
169,25.67140488678669,-25.67140488678669,0
170,25.70258478678669,-25.70258478678669,0
171,25.72181220678669,-25.72181220678669,0
