,cum_cost,cum_reward,n_interventions
0,0.034816397859117984,-0.034816397859117984,0
1,0.058291283288033,-0.058291283288033,0
2,0.06828029287088155,-0.06828029287088155,0
3,0.07773848404147625,-0.07773848404147625,0
4,0.08577833716659308,-0.08577833716659308,0
5,0.08810279368278386,-0.08810279368278386,0
6,0.0949150259796274,-0.0949150259796274,0
7,0.14547155076730373,-0.14547155076730373,0
8,0.21839137562648894,-0.21839137562648894,0
9,0.28636627776756407,-0.28636627776756407,0
10,0.4550247836593935,-0.4550247836593935,0
11,0.9664421732224331,-0.9664421732224331,0
12,1.6495110048379409,-1.6495110048379409,0
13,2.055772875179592,-2.055772875179592,0
14,2.2968434292226942,-2.2968434292226942,0
15,2.823432040865904,-2.823432040865904,0
16,3.1398229489302123,-3.1398229489302123,0
17,3.4116185882810366,-3.4116185882810366,0
18,3.548404298921982,-3.548404298921982,0
19,3.7313120374119544,-3.7313120374119544,0
20,3.859760201380876,-3.859760201380876,0
21,3.97631880996091,-3.97631880996091,0
22,4.102291532271784,-4.102291532271784,0
23,4.182941750244526,-4.182941750244526,0
24,4.230052484939388,-4.230052484939388,0
25,4.257245479306649,-4.257245479306649,0
26,4.270376201528863,-4.270376201528863,0
27,4.279362233611799,-4.279362233611799,0
28,4.285378557990626,-4.285378557990626,0
29,4.284847633405341,-4.284847633405341,0
30,4.282069144789866,-4.282069144789866,0
31,4.324172043959936,-4.324172043959936,0
32,4.380524226790048,-4.380524226790048,0
33,4.663154739920953,-4.663154739920953,0
34,5.323317666362916,-5.323317666362916,0
35,6.105449860201043,-6.105449860201043,0
36,6.938598139333066,-6.938598139333066,0
37,7.369833520596607,-7.369833520596607,0
38,7.6900981937286765,-7.6900981937286765,0
39,8.223367828689476,-8.223367828689476,0
40,8.525469857648854,-8.525469857648854,0
41,8.796496178859412,-8.796496178859412,0
42,8.978781149117466,-8.978781149117466,0
43,9.150126942069813,-9.150126942069813,0
44,9.258451207501496,-9.258451207501496,0
45,9.40659425721488,-9.40659425721488,0
46,9.512775171734871,-9.512775171734871,0
47,9.589215350998524,-9.589215350998524,0
48,9.633090137635483,-9.633090137635483,0
49,9.679115158153007,-9.679115158153007,0
50,9.712351584324615,-9.712351584324615,0
51,9.747065451535995,-9.747065451535995,0
52,9.752254936137014,-9.752254936137014,0
53,9.749511125393205,-9.749511125393205,0
54,9.782020595899551,-9.782020595899551,0
55,9.821799987423626,-9.821799987423626,0
56,9.928317937180207,-9.928317937180207,0
57,10.424784758342122,-10.424784758342122,0
58,11.064177084046857,-11.064177084046857,0
59,11.599282401802977,-11.599282401802977,0
60,11.917302379025918,-11.917302379025918,0
61,12.055113990278478,-12.055113990278478,0
62,12.120086795828394,-12.120086795828394,0
63,12.261125362432535,-12.261125362432535,0
64,12.363868341268025,-12.363868341268025,0
65,12.46946405565023,-12.46946405565023,0
66,12.567483042615464,-12.567483042615464,0
67,12.67296234096329,-12.67296234096329,0
68,12.77496783492998,-12.77496783492998,0
69,12.947852474350103,-12.947852474350103,0
70,13.083835976766403,-13.083835976766403,0
71,13.152753415620282,-13.152753415620282,0
72,13.362988425562474,-13.362988425562474,0
73,13.446019832798035,-13.446019832798035,0
74,13.499033729644902,-13.499033729644902,0
