,cum_cost,cum_penalty,cum_interventions
0,-0.007530129386291504,0.0,0.0
1,-0.009053969721336364,0.0,0.0
2,0.04141651623548269,0.0,0.0
3,0.08135635721093773,0.0,0.0
4,0.0881936429440257,0.0,0.0
5,0.08547500195115536,0.0,0.0
6,0.09297489210810661,0.0,0.0
7,0.1821582606518477,0.0,0.0
8,0.23727584697217163,0.0,0.0
9,0.32317191439701615,0.0,0.0
10,0.5476491354262751,0.0,0.0
11,1.1271771728986582,0.0,0.0
12,1.876595373196297,0.0,0.0
13,2.157433105118618,0.0,0.0
14,2.319296154155377,0.0,0.0
15,2.9469033667653677,0.0,0.0
16,3.152353611462166,0.0,0.0
17,3.36559156875701,0.0,0.0
18,3.4180353523762137,0.0,0.0
19,3.5737665215943535,0.0,0.0
20,3.657372118044922,0.0,0.0
21,3.745973641794105,0.0,0.0
22,3.8421706496963735,0.0,0.0
23,3.9232956339198144,0.0,0.0
24,3.9852474984689983,0.0,0.0
25,3.9984591246804584,0.0,0.0
26,4.103511344784085,0.0,0.0
27,4.168946025289978,0.0,0.0
28,4.181684358752992,0.0,0.0
29,4.2295825147548545,0.0,0.0
30,4.281709047527423,0.0,0.0
31,4.367455526762601,0.0,0.0
32,4.4099834084728196,0.0,0.0
33,4.747736241473422,0.0,0.0
34,5.531037969762038,0.0,0.0
35,6.2989638562374,0.0,0.0
36,7.15087740121791,0.0,0.0
37,7.512581624579941,0.0,0.0
38,7.8156378844910686,0.0,0.0
39,8.374645190065321,0.0,0.0
40,8.556553153044087,0.0,0.0
41,8.777156077829323,0.0,0.0
42,8.884718117819924,0.0,0.0
43,8.999104845573372,0.0,0.0
44,9.06141434148072,0.0,0.0
45,9.165575299126505,0.0,0.0
46,9.246061983194432,0.0,0.0
47,9.332792818994902,0.0,0.0
48,9.390515389826957,0.0,0.0
49,9.46796877253148,0.0,0.0
50,9.573132243299613,0.0,0.0
51,9.624823268783631,0.0,0.0
52,9.700320865514218,0.0,0.0
53,9.712874289947509,0.0,0.0
54,9.774285688097311,0.0,0.0
55,9.797752810984266,0.0,0.0
56,9.919022623689608,0.0,0.0
57,10.533494183400293,0.0,0.0
58,11.248704393060342,0.0,0.0
59,11.73610307752246,0.0,0.0
60,11.952037190601954,0.0,0.0
61,12.039702871360333,0.0,0.0
62,12.048976723802317,0.0,0.0
63,12.183124475785457,0.0,0.0
64,12.25624242121068,0.0,0.0
65,12.32770205161,0.0,0.0
66,12.385712763327124,0.0,0.0
67,12.475322945627553,0.0,0.0
68,12.540504852251146,0.0,0.0
69,12.70403112851972,0.0,0.0
70,12.821636400999667,0.0,0.0
71,12.894844064130028,0.0,0.0
72,13.102926144579927,0.0,0.0
73,13.18826201516477,0.0,0.0
74,13.267476962954401,0.0,0.0
75,13.316773526455286,0.0,0.0
76,13.406731354065705,0.0,0.0
77,13.502321352355185,0.0,0.0
78,13.567053928347205,0.0,0.0
79,13.658838996915971,0.0,0.0
80,13.814850459796629,0.0,0.0
81,13.879210549749015,0.0,0.0
82,13.971379955036552,0.0,0.0
83,14.000351388311207,0.0,0.0
84,14.054324037432965,0.0,0.0
85,14.130276217163106,0.0,0.0
86,14.17005102198505,0.0,0.0
87,14.212678561406763,0.0,0.0
88,14.337362738987984,0.0,0.0
89,14.454741837304633,0.0,0.0
90,14.636807706101074,0.0,0.0
91,15.501275682584925,0.0,0.0
92,16.17437874056415,0.0,0.0
93,16.431478278997716,0.0,0.0
94,16.51655381155194,0.0,0.0
95,16.565595408707726,0.0,0.0
96,16.608268200050606,0.0,0.0
97,16.63239371059699,0.0,0.0
98,16.66111639461653,0.0,0.0
99,16.700009641527537,0.0,0.0
100,16.7742163186426,0.0,0.0
101,16.806470515617622,0.0,0.0
102,16.86054365022385,0.0,0.0
103,16.91219513613989,0.0,0.0
104,16.98588504381505,0.0,0.0
105,16.97877896233878,0.0,0.0
106,17.17882279320558,0.0,0.0
107,17.406304510285786,0.0,0.0
108,17.404565340389127,0.0,0.0
109,17.40147641842013,0.0,0.0
110,17.457874657956985,0.0,0.0
111,17.59693883038719,0.0,0.0
112,17.7939985257996,0.0,0.0
113,17.880763765719536,0.0,0.0
114,17.989473372555675,0.0,0.0
115,18.08630377647262,0.0,0.0
116,18.15740707053702,0.0,0.0
117,18.21003335706042,0.0,0.0
118,18.319256387659845,0.0,0.0
119,18.444634680533348,0.0,0.0
120,18.551197562190378,0.0,0.0
121,18.593484728876355,0.0,0.0
122,18.65746693600128,0.0,0.0
123,18.74019166184968,0.0,0.0
124,18.795057891892085,0.0,0.0
125,18.861673458551504,0.0,0.0
126,18.93807809413072,0.0,0.0
127,18.989991110534497,0.0,0.0
128,19.045508333193858,0.0,0.0
129,19.34525315409949,0.0,0.0
130,19.545794089480438,0.0,0.0
131,19.723788894556943,0.0,0.0
132,19.874578228888353,0.0,0.0
133,20.037363538446048,0.0,0.0
134,20.117601543929226,0.0,0.0
135,20.198752012659284,0.0,0.0
136,20.26206904507635,0.0,0.0
137,20.383339072581755,0.0,0.0
138,20.498876311555172,0.0,0.0
139,20.586432703774847,0.0,0.0
140,20.769309449873138,0.0,0.0
141,20.8878452664873,0.0,0.0
142,20.969827860479736,0.0,0.0
143,21.053205143173024,0.0,0.0
144,21.14796853894751,0.0,0.0
145,21.255653308792667,0.0,0.0
146,21.343059343949022,0.0,0.0
147,21.37475873827703,0.0,0.0
148,21.451610210069937,0.0,0.0
149,21.492718930121928,0.0,0.0
150,21.57991012882389,0.0,0.0
151,21.70701291565864,0.0,0.0
152,21.906228605274467,0.0,0.0
153,22.07628413738952,0.0,0.0
154,22.227195133658263,0.0,0.0
155,22.35174916042953,0.0,0.0
156,22.414492876050097,0.0,0.0
157,23.075735840501242,0.0,0.0
158,23.877512365284016,0.0,0.0
159,24.329868325570253,0.0,0.0
160,24.57207851719585,0.0,0.0
161,24.90966181790953,0.0,0.0
162,25.04824351647579,0.0,0.0
163,25.186233343682623,0.0,0.0
164,25.26993919945721,0.0,0.0
165,25.335890601446494,0.0,0.0
166,25.441933505416188,0.0,0.0
167,25.51360102934091,0.0,0.0
168,25.58923552493055,0.0,0.0
169,25.64900014836705,0.0,0.0
170,25.700608438199428,0.0,0.0
171,25.745315273910442,0.0,0.0
172,25.816505529110007,0.0,0.0
173,25.8388954877685,0.0,0.0
174,25.90787219541915,0.0,0.0
175,26.029685901298535,0.0,0.0
176,26.141169404301554,0.0,0.0
177,26.21436832612975,0.0,0.0
178,26.31210133358725,0.0,0.0
179,26.46456623612786,0.0,0.0
180,26.620786882468735,0.0,0.0
181,26.69408472036366,0.0,0.0
182,27.093918174853368,0.0,0.0
183,27.296687252637973,0.0,0.0
184,27.520035772198675,0.0,0.0
185,27.705495886957483,0.0,0.0
186,27.873038982696706,0.0,0.0
187,27.988982788439138,0.0,0.0
188,28.0726427476527,0.0,0.0
189,28.15556440108868,0.0,0.0
