,cum_cost,cum_reward,n_interventions
0,-0.006119562817916871,0.006119562817916871,0
1,-0.015185153524417877,0.015185153524417877,0
2,-0.02371464203933716,0.02371464203933716,0
3,-0.028872523015880586,0.028872523015880586,0
4,-0.032928377291450504,0.032928377291450504,0
5,-0.036285409063816075,0.036285409063816075,0
6,-0.037026408963031776,0.037026408963031776,0
7,0.026958659518961897,-0.026958659518961897,0
8,0.11401996828107833,-0.11401996828107833,0
9,0.17700317455989,-0.17700317455989,0
10,0.3759838591284439,-0.3759838591284439,0
11,0.9284645338634692,-0.9284645338634692,0
12,1.57203764070408,-1.57203764070408,0
13,1.9062405555774937,-1.9062405555774937,0
14,2.1032546978997835,-2.1032546978997835,0
15,2.659142401053468,-2.659142401053468,0
16,2.9248814158373295,-2.9248814158373295,0
17,3.182090000712012,-3.182090000712012,0
18,3.2981600828631055,-3.2981600828631055,0
19,3.487509054380804,-3.487509054380804,0
20,3.6060992330282935,-3.6060992330282935,0
21,3.713742340557676,-3.713742340557676,0
22,3.8350167689889223,-3.8350167689889223,0
23,3.906075904012472,-3.906075904012472,0
24,3.9443371520173196,-3.9443371520173196,0
25,3.96861182742749,-3.96861182742749,0
26,3.992288385628987,-3.992288385628987,0
27,4.020199365577231,-4.020199365577231,0
28,4.037285826216299,-4.037285826216299,0
29,4.065657470247253,-4.065657470247253,0
30,4.135794858020288,-4.135794858020288,0
31,4.2652855618773815,-4.2652855618773815,0
32,4.3717189442640825,-4.3717189442640825,0
33,4.687584178332895,-4.687584178332895,0
34,5.416840047362889,-5.416840047362889,0
35,6.191395165857437,-6.191395165857437,0
36,6.937626571273642,-6.937626571273642,0
37,7.282247604840878,-7.282247604840878,0
38,7.563270188191037,-7.563270188191037,0
39,8.095182717255959,-8.095182717255959,0
40,8.320715638518925,-8.320715638518925,0
41,8.574946951388632,-8.574946951388632,0
42,8.743558761551919,-8.743558761551919,0
43,8.89747464820679,-8.89747464820679,0
44,8.99087933319378,-8.99087933319378,0
45,9.140424645859344,-9.140424645859344,0
46,9.231179640339919,-9.231179640339919,0
47,9.296251505352268,-9.296251505352268,0
48,9.33397950711741,-9.33397950711741,0
49,9.385063315044151,-9.385063315044151,0
50,9.429258615087475,-9.429258615087475,0
51,9.47868597694615,-9.47868597694615,0
52,9.526163718449416,-9.526163718449416,0
53,9.605177136118474,-9.605177136118474,0
54,9.728367065952817,-9.728367065952817,0
55,9.86076455376146,-9.86076455376146,0
56,10.02946901538479,-10.02946901538479,0
57,10.59649833418487,-10.59649833418487,0
58,11.252995816221858,-11.252995816221858,0
59,11.74125188413447,-11.74125188413447,0
60,11.936860209895094,-11.936860209895094,0
61,12.028275314160142,-12.028275314160142,0
62,12.059942232111514,-12.059942232111514,0
63,12.18119763935164,-12.18119763935164,0
64,12.256547445561678,-12.256547445561678,0
65,12.341027657564046,-12.341027657564046,0
66,12.409938572680531,-12.409938572680531,0
67,12.490053089857273,-12.490053089857273,0
68,12.575233032805844,-12.575233032805844,0
69,12.736798346175387,-12.736798346175387,0
70,12.846158396919192,-12.846158396919192,0
71,12.890937135565375,-12.890937135565375,0
72,13.110563911772601,-13.110563911772601,0
73,13.171967092482081,-13.171967092482081,0
74,13.227619741221321,-13.227619741221321,0
75,13.281862660551223,-13.281862660551223,0
76,13.376408799457598,-13.376408799457598,0
77,13.486403673345926,-13.486403673345926,0
78,13.56572716183648,-13.56572716183648,0
79,13.6513125641622,-13.6513125641622,0
80,13.814475679952674,-13.814475679952674,0
81,13.899060559635332,-13.899060559635332,0
82,13.996421374436222,-13.996421374436222,0
